run_id,sweep,agent,propulsion,mission,cost_model,seed,pairing,family,train_steps_requested,eval_episodes,status,learns,protocol_version,report_policy,selection_metric,train_env_steps,eval_env_steps,n_updates,wall_train_s,wall_eval_s,wall_total_s,wall_update_s,act_seconds,act_ms_per_step,planning_sim_steps,num_parameters,n_val_seeds,n_test_seeds,val_seed_lo,test_seed_lo,best_at_step,best_reloaded,norm_frozen,uses_constraints,n_episodes,success_rate,return,return_std,progress,delta_v_m_s,propellant_kg,trip_time_days,wear_fraction,constraint_violations,constraint_cost,terminal_error,payload_delivered_kg,throttle_mean,throttle_saturated_frac,throttle_off_frac,operating_point_mean,throttled_frac,cost_per_kg_delivered,cost_per_kg_delivered_n_finite,cost_total,cost_total_n_finite,cost_per_delta_v,cost_per_delta_v_n_finite,figure_of_merit,figure_of_merit_n_finite,termination_reason_mode,throttled_by_mode,final_n_episodes,final_success_rate,final_return,final_return_std,final_progress,final_delta_v_m_s,final_propellant_kg,final_trip_time_days,final_wear_fraction,final_constraint_violations,final_constraint_cost,final_terminal_error,final_payload_delivered_kg,final_throttle_mean,final_throttle_saturated_frac,final_throttle_off_frac,final_operating_point_mean,final_throttled_frac,final_cost_per_kg_delivered,final_cost_per_kg_delivered_n_finite,final_cost_total,final_cost_total_n_finite,final_cost_per_delta_v,final_cost_per_delta_v_n_finite,final_figure_of_merit,final_figure_of_merit_n_finite,final_termination_reason_mode,final_throttled_by_mode,best_n_episodes,best_success_rate,best_return,best_return_std,best_progress,best_delta_v_m_s,best_propellant_kg,best_trip_time_days,best_wear_fraction,best_constraint_violations,best_constraint_cost,best_terminal_error,best_payload_delivered_kg,best_throttle_mean,best_throttle_saturated_frac,best_throttle_off_frac,best_operating_point_mean,best_throttled_frac,best_cost_per_kg_delivered,best_cost_per_kg_delivered_n_finite,best_cost_total,best_cost_total_n_finite,best_cost_per_delta_v,best_cost_per_delta_v_n_finite,best_figure_of_merit,best_figure_of_merit_n_finite,best_termination_reason_mode,best_throttled_by_mode,cached,train_policy_loss,train_value_loss,train_entropy,train_approx_kl,train_clip_fraction,train_explained_variance,train_epochs_run,train_early_stopped,train_skipped_minibatches,train_n_updates,train_total_steps,train_log_std,train_critic_loss,train_actor_loss,train_alpha_loss,train_q1_mean,train_q2_mean,train_target_q_mean,train_alpha,train_buffer_size,train_skipped_updates
c069a40b133b,my_pilot_nuclear,prograde,hall_hermes,mars_crew_fast,reference,2,prograde@hall_hermes,electric,50000,4,ok,False,3,best,return,0,36960,0,4.390021786093712e-07,9.06276993100255,9.065775636998296,0.0,0.610417837066052,152.604459266513,0.0,0,3,4,700020000,900020000,0,False,True,False,4,0.0,-268.4420763359577,0.5287235023023583,0.009450640718130093,91.8728072709994,484.6099714183118,220.0,0.2423049857091559,242.5,3.5713034728543853,169748795913.14108,0.0,1.0,1.0,0.0,0.5,0.07253787878787879,,0,17596049.877242364,4,,0,0.0,4,timeout,thermal,4,0.0,-268.4420763359577,0.5287235023023583,0.009450640718130093,91.8728072709994,484.6099714183118,220.0,0.2423049857091559,242.5,3.5713034728543853,169748795913.14108,0.0,1.0,1.0,0.0,0.5,0.07253787878787879,,0,17596049.877242364,4,,0,0.0,4,timeout,thermal,4,0.0,-268.4420763359577,0.5287235023023583,0.009450640718130093,91.8728072709994,484.6099714183118,220.0,0.2423049857091559,242.5,3.5713034728543853,169748795913.14108,0.0,1.0,1.0,0.0,0.5,0.07253787878787879,,0,17596049.877242364,4,,0,0.0,4,timeout,thermal,,,,,,,,,,,,,,,,,,,,,,
a8811da0d7f5,my_pilot_nuclear,prograde,hall_hermes,mars_crew_fast,reference,3,prograde@hall_hermes,electric,50000,4,ok,False,3,best,return,0,36960,0,3.0500086722895503e-07,8.774528289002774,8.777263463001873,0.0,0.6100664609002706,152.51661522506765,0.0,0,3,4,700030000,900030000,0,False,True,False,4,0.0,-268.13071960646676,0.5976997459576726,0.011107032086603269,96.29854687738975,507.40413592436283,220.0,0.2537020679621814,88.75,1.1544978259603893,198823896529.32013,0.0,1.0,1.0,0.0,0.5,0.0271780303030303,,0,17715563.98653764,4,,0,0.0,4,timeout,thermal,4,0.0,-268.13071960646676,0.5976997459576726,0.011107032086603269,96.29854687738975,507.40413592436283,220.0,0.2537020679621814,88.75,1.1544978259603893,198823896529.32013,0.0,1.0,1.0,0.0,0.5,0.0271780303030303,,0,17715563.98653764,4,,0,0.0,4,timeout,thermal,4,0.0,-268.13071960646676,0.5976997459576726,0.011107032086603269,96.29854687738975,507.40413592436283,220.0,0.2537020679621814,88.75,1.1544978259603893,198823896529.32013,0.0,1.0,1.0,0.0,0.5,0.0271780303030303,,0,17715563.98653764,4,,0,0.0,4,timeout,thermal,,,,,,,,,,,,,,,,,,,,,,
7d9a5b282e71,my_pilot_nuclear,prograde,hall_hermes,mars_crew_fast,reference,4,prograde@hall_hermes,electric,50000,4,ok,False,3,best,return,0,36960,0,3.989989636465907e-07,8.799765757001296,8.802630926998972,0.0,0.6072083090693923,151.80207726734807,0.0,0,3,4,700040000,900040000,0,False,True,False,4,0.0,-268.1637879412093,0.32705080688813754,0.011428505778995623,92.63830832229172,491.05698997791393,220.0,0.24552849498895699,195.25,2.866350918640038,163691566080.77994,0.0,1.0,1.0,0.0,0.5,0.061221590909090906,,0,17629852.813101515,4,,0,0.0,4,timeout,thermal,4,0.0,-268.1637879412093,0.32705080688813754,0.011428505778995623,92.63830832229172,491.05698997791393,220.0,0.24552849498895699,195.25,2.866350918640038,163691566080.77994,0.0,1.0,1.0,0.0,0.5,0.061221590909090906,,0,17629852.813101515,4,,0,0.0,4,timeout,thermal,4,0.0,-268.1637879412093,0.32705080688813754,0.011428505778995623,92.63830832229172,491.05698997791393,220.0,0.24552849498895699,195.25,2.866350918640038,163691566080.77994,0.0,1.0,1.0,0.0,0.5,0.061221590909090906,,0,17629852.813101515,4,,0,0.0,4,timeout,thermal,,,,,,,,,,,,,,,,,,,,,,
5ad33c567000,my_pilot_nuclear,prograde,hall_hermes,mars_crew_fast,reference,5,prograde@hall_hermes,electric,50000,4,ok,False,3,best,return,0,36960,0,3.4199911169707775e-07,8.858711487999244,8.861344812001335,0.0,0.6088477319317462,152.21193298293656,0.0,0,3,4,700050000,900050000,0,False,True,False,4,0.0,-268.50195505103574,0.2290894715368303,0.008555166774019574,90.03084530356219,481.76410857511297,220.0,0.2408820542875565,246.5,3.1928357223054187,193814195300.1834,0.0,1.0,1.0,0.0,0.5,0.07997159090909091,,0,17581128.480900284,4,,0,0.0,4,timeout,thermal,4,0.0,-268.50195505103574,0.2290894715368303,0.008555166774019574,90.03084530356219,481.76410857511297,220.0,0.2408820542875565,246.5,3.1928357223054187,193814195300.1834,0.0,1.0,1.0,0.0,0.5,0.07997159090909091,,0,17581128.480900284,4,,0,0.0,4,timeout,thermal,4,0.0,-268.50195505103574,0.2290894715368303,0.008555166774019574,90.03084530356219,481.76410857511297,220.0,0.2408820542875565,246.5,3.1928357223054187,193814195300.1834,0.0,1.0,1.0,0.0,0.5,0.07997159090909091,,0,17581128.480900284,4,,0,0.0,4,timeout,thermal,,,,,,,,,,,,,,,,,,,,,,
4be6669b7d93,my_pilot_nuclear,prograde,hall_hermes,mars_crew_fast,reference,6,prograde@hall_hermes,electric,50000,4,ok,False,3,best,return,0,36960,0,3.0199953471310437e-07,8.759436588996323,8.762127539001085,0.0,0.6122512839901901,153.06282099754753,0.0,0,3,4,700060000,900060000,0,False,True,False,4,0.0,-268.37883841685834,0.46969708372272095,0.009317974715160493,93.45853444977757,494.3301756860564,220.0,0.24716508784302818,169.5,2.1862362629092145,201070293129.90436,0.0,1.0,1.0,0.0,0.5,0.05355113636363636,,0,17647014.74392652,4,,0,0.0,4,timeout,thermal,4,0.0,-268.37883841685834,0.46969708372272095,0.009317974715160493,93.45853444977757,494.3301756860564,220.0,0.24716508784302818,169.5,2.1862362629092145,201070293129.90436,0.0,1.0,1.0,0.0,0.5,0.05355113636363636,,0,17647014.74392652,4,,0,0.0,4,timeout,thermal,4,0.0,-268.37883841685834,0.46969708372272095,0.009317974715160493,93.45853444977757,494.3301756860564,220.0,0.24716508784302818,169.5,2.1862362629092145,201070293129.90436,0.0,1.0,1.0,0.0,0.5,0.05355113636363636,,0,17647014.74392652,4,,0,0.0,4,timeout,thermal,,,,,,,,,,,,,,,,,,,,,,
2a246afd567b,my_pilot_nuclear,prograde,hall_hermes,mars_crew_fast,reference,7,prograde@hall_hermes,electric,50000,4,ok,False,3,best,return,0,36960,0,3.00002284348011e-07,8.783345504998579,8.78612527400037,0.0,0.6007633319131855,150.19083297829638,0.0,0,3,4,700070000,900070000,0,False,True,False,4,0.0,-268.0528190578503,0.37785676464603135,0.011665308411586833,94.60295752328618,501.7141768250619,220.0,0.2508570884125309,119.0,1.3865532655334705,148389257411.84802,0.0,1.0,1.0,0.0,0.5,0.03982007575757576,,0,17685730.45640325,4,,0,0.0,4,timeout,thermal,4,0.0,-268.0528190578503,0.37785676464603135,0.011665308411586833,94.60295752328618,501.7141768250619,220.0,0.2508570884125309,119.0,1.3865532655334705,148389257411.84802,0.0,1.0,1.0,0.0,0.5,0.03982007575757576,,0,17685730.45640325,4,,0,0.0,4,timeout,thermal,4,0.0,-268.0528190578503,0.37785676464603135,0.011665308411586833,94.60295752328618,501.7141768250619,220.0,0.2508570884125309,119.0,1.3865532655334705,148389257411.84802,0.0,1.0,1.0,0.0,0.5,0.03982007575757576,,0,17685730.45640325,4,,0,0.0,4,timeout,thermal,,,,,,,,,,,,,,,,,,,,,,
075f0f0b512d,my_pilot_nuclear,ppo,hall_hermes,mars_crew_fast,reference,1,ppo@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,108.96476001700285,86.44376192399795,130.94399710799917,0.023351786996499868,12.122470137146593,0.24243000834226447,0.0,152075,3,4,700010000,900010000,0,True,True,False,4,0.0,-267.148357772851,0.34653842444473826,0.007362136706645178,50.411235747361346,259.04720106852955,220.0,0.12952360053426476,0.0,0.0,169205246416.65643,0.0,0.4978111887534121,0.0,0.0,0.502153089557859,0.0,,0,16413381.67366016,4,,0,0.0,4,timeout,none,4,0.0,-267.3292827024495,0.14168146433631695,0.004409995455583515,41.63364314500153,213.9898389210722,220.0,0.1128016887027908,0.0,0.0,169063668779.7964,0.0,0.41285001198112065,0.0,0.0,0.5952475823123347,0.0,,0,16177137.414616648,4,,0,0.0,4,timeout,none,4,0.0,-267.148357772851,0.34653842444473826,0.007362136706645178,50.411235747361346,259.04720106852955,220.0,0.12952360053426476,0.0,0.0,169205246416.65643,0.0,0.4978111887534121,0.0,0.0,0.502153089557859,0.0,,0,16413381.67366016,4,,0,0.0,4,timeout,none,,-0.012959019764093683,0.6320900845748838,6.872330451011658,0.011287463791086338,0.161767578125,0.5580747127532959,10.0,0.0,0.0,24.0,49152.0,-0.045847803354263306,,,,,,,,,
2d8d1159dba3,my_pilot_nuclear,ppo,hall_hermes,mars_crew_fast,reference,3,ppo@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,108.4357024580022,86.64939202800088,130.66640605099747,0.023041775999445235,12.029824571342033,0.24057724524722088,0.0,152075,3,4,700030000,900030000,5280,True,True,False,4,0.0,-267.1701231375139,0.3129538651643764,0.005087107786579698,39.15054501697909,204.34195168436747,220.0,0.10569198448155387,0.0,0.0,199987122964.9596,0.0,0.38501185724991516,0.0,0.0,0.4779249205903122,0.0,,0,16126551.71978366,4,,0,0.0,4,timeout,none,4,0.0,-267.4726745605991,0.4004877244459007,0.006040041370881266,51.811969316291844,288.8534892424757,220.0,0.14442674462123783,0.0,0.0,199524461960.72226,0.0,0.48122265966834893,0.0,0.0,0.3558810521199396,0.0,,0,16569661.671620242,4,,0,0.0,4,timeout,none,4,0.0,-267.1701231375139,0.3129538651643764,0.005087107786579698,39.15054501697909,204.34195168436747,220.0,0.10569198448155387,0.0,0.0,199987122964.9596,0.0,0.38501185724991516,0.0,0.0,0.4779249205903122,0.0,,0,16126551.71978366,4,,0,0.0,4,timeout,none,,-0.01156650351913413,0.743866178006283,6.865269482135773,0.010644134864560329,0.148291015625,0.9080455899238586,10.0,0.0,0.0,24.0,49152.0,-0.045722734183073044,,,,,,,,,
3762833cad05,my_pilot_nuclear,ppo,hall_hermes,mars_crew_fast,reference,2,ppo@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,112.31677137999941,89.77767728799881,135.39801513099883,0.023255897995113628,12.512658366442338,0.2502331486769526,0.0,152075,3,4,700020000,900020000,0,True,True,False,4,0.0,-267.3329019738472,0.23669611536805857,0.005875330287162139,49.73071346285363,259.04236656161953,220.0,0.12952118328080975,0.0,0.0,170688610354.33548,0.0,0.497790472066933,0.0,0.0,0.5021240379040439,0.0,,0,16413356.325427411,4,,0,0.0,4,timeout,none,4,0.0,-267.73875121217253,0.2676556962555054,0.004006416249582256,57.15241287315919,292.14317386142795,220.0,0.14607158693071398,0.0,0.0,171497461353.85223,0.0,0.5936342160358574,0.0,0.0,0.5797731434714726,0.0,,0,16586910.109350525,4,,0,0.0,4,timeout,none,4,0.0,-267.3329019738472,0.23669611536805857,0.005875330287162139,49.73071346285363,259.04236656161953,220.0,0.12952118328080975,0.0,0.0,170688610354.33548,0.0,0.497790472066933,0.0,0.0,0.5021240379040439,0.0,,0,16413356.325427411,4,,0,0.0,4,timeout,none,,-0.011628287502389867,0.7114821900438983,6.815283995866776,0.01295771041768603,0.185302734375,0.8034242391586304,10.0,0.0,0.0,24.0,49152.0,-0.05287932604551315,,,,,,,,,
724d8797e911,my_pilot_nuclear,ppo,hall_hermes,mars_crew_fast,reference,4,ppo@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,110.18186698499994,87.708052967002,132.66871510600322,0.023562033002235694,12.367365476427949,0.24732752332669283,0.0,152075,3,4,700040000,900040000,5280,True,True,False,4,0.0,-267.1296482354818,0.2974896561052456,0.005409637354129637,38.067820319819184,203.8361506695413,220.0,0.1056,0.0,0.0,165078733602.70557,0.0,0.36968013233448743,0.0,0.0,0.4345775908564754,0.0,,0,16123899.709539918,4,,0,0.0,4,timeout,none,4,0.0,-267.27965064050716,0.5643510393936182,0.008292260549341846,56.725502284599735,304.87158352031406,220.0,0.15243579176015704,0.0,0.0,165041567653.1454,0.0,0.5622517933137714,0.0,0.0,0.4529033896654393,0.0,,0,16653647.565014817,4,,0,0.0,4,timeout,none,4,0.0,-267.1296482354818,0.2974896561052456,0.005409637354129637,38.067820319819184,203.8361506695413,220.0,0.1056,0.0,0.0,165078733602.70557,0.0,0.36968013233448743,0.0,0.0,0.4345775908564754,0.0,,0,16123899.709539918,4,,0,0.0,4,timeout,none,,-0.010483027466398199,0.7310532975476235,6.981924073398114,0.011667883364134468,0.169140625,0.9035652875900269,10.0,0.0,0.0,24.0,49152.0,-0.02274632267653942,,,,,,,,,
8f845619cee0,my_pilot_nuclear,ppo,hall_hermes,mars_crew_fast,reference,5,ppo@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,110.72894665399872,87.81519191500047,132.63749612799802,0.023568239997985074,12.402835293734825,0.24803686292566243,0.0,152075,3,4,700050000,900050000,15840,True,True,False,4,0.0,-267.17460496183196,0.17646919995417543,0.005137155705570717,38.860809386412946,203.48008475428543,220.0,0.10680341518531895,0.0,0.0,194928321016.22925,0.0,0.394110201426189,0.0,0.0,0.4993779253172265,0.0,,0,16122032.788701432,4,,0,0.0,4,timeout,none,4,0.0,-267.3893434112214,0.10008941128776096,0.004286992446652982,43.057824363943496,233.17043216947502,220.0,0.1165852160847375,0.0,0.0,195063342630.50058,0.0,0.4275545435689503,0.0,0.0,0.472153126808222,0.0,,0,16277704.887367371,4,,0,0.0,4,timeout,none,4,0.0,-267.17460496183196,0.17646919995417543,0.005137155705570717,38.860809386412946,203.48008475428543,220.0,0.10680341518531895,0.0,0.0,194928321016.22925,0.0,0.394110201426189,0.0,0.0,0.4993779253172265,0.0,,0,16122032.788701432,4,,0,0.0,4,timeout,none,,-0.011789459454303142,0.7728126231464557,6.886201582849026,0.012312437922810204,0.175146484375,0.7803038358688354,10.0,0.0,0.0,24.0,49152.0,-0.04219766706228256,,,,,,,,,
6981a0046527,my_pilot_nuclear,ppo,hall_hermes,mars_crew_fast,reference,6,ppo@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,112.2498304289984,88.8781599400063,134.31819283500226,0.023495621997426497,12.68031861172858,0.2535860853477438,0.0,152075,3,4,700060000,900060000,5280,True,True,False,4,0.0,-267.2629173107906,0.28128537127426584,0.005556020403643669,46.40672549391239,238.8823875055215,220.0,0.11944119375276074,0.0,0.0,202051245775.04163,0.0,0.4687764438433629,0.0,0.0,0.5227623556768803,0.0,,0,16307653.747925114,4,,0,0.0,4,timeout,none,4,0.0,-267.40953220469726,0.32136146297194773,0.005204496795481989,50.82215163019244,258.0401561091551,220.0,0.12902007805457755,0.0,0.0,202369692416.98828,0.0,0.5264599097017764,0.0,0.0,0.579019848552222,0.0,,0,16408101.54675277,4,,0,0.0,4,timeout,none,4,0.0,-267.2629173107906,0.28128537127426584,0.005556020403643669,46.40672549391239,238.8823875055215,220.0,0.11944119375276074,0.0,0.0,202051245775.04163,0.0,0.4687764438433629,0.0,0.0,0.5227623556768803,0.0,,0,16307653.747925114,4,,0,0.0,4,timeout,none,,-0.013365470728604122,0.7804535855946597,7.028249025344849,0.01273531240876764,0.18310546875,0.8612617254257202,10.0,0.0,0.0,24.0,49152.0,-0.014558571390807629,,,,,,,,,
ec4e474cd393,my_pilot_nuclear,ppo,hall_hermes,mars_crew_fast,reference,7,ppo@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,111.50949968699933,89.01251435900122,133.57675327000106,0.02327083199270419,12.285363663195312,0.24568761825444588,0.0,152075,3,4,700070000,900070000,10560,True,True,False,4,0.0,-267.03482208487355,0.31146367572319084,0.0068396403082126855,44.09992677711284,225.87886590754889,220.0,0.11293943295377444,0.0,0.0,149544201940.66986,0.0,0.45472608173096724,0.0,0.0,0.5694382688933701,0.0,,0,16239473.82840795,4,,0,0.0,4,timeout,none,4,0.0,-267.40640099643485,0.2647909568781219,0.004985677773546027,49.61064662029132,252.2703959201225,220.0,0.1261351979600612,0.0,0.0,150125072843.18787,0.0,0.5163071473058538,0.0,0.0,0.6122438236323158,0.0,,0,16377849.604434088,4,,0,0.0,4,timeout,none,4,0.0,-267.03482208487355,0.31146367572319084,0.0068396403082126855,44.09992677711284,225.87886590754889,220.0,0.11293943295377444,0.0,0.0,149544201940.66986,0.0,0.45472608173096724,0.0,0.0,0.5694382688933701,0.0,,0,16239473.82840795,4,,0,0.0,4,timeout,none,,-0.0070588270071311856,0.7779042124486295,6.921258261799812,0.010108762394520455,0.142919921875,0.8483187556266785,10.0,0.0,0.0,24.0,49152.0,-0.03483755886554718,,,,,,,,,
fa2ebca8ba0f,my_pilot_nuclear,sac,hall_hermes,mars_crew_fast,reference,1,sac@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,475.97029422000196,68.33206272300231,493.1444702270019,404.95879975900607,6.698336050416401,0.13395600452796577,0.0,231437,3,4,700010000,900010000,0,True,True,False,4,0.0,-267.1550382768081,0.34637720216078116,0.007385103758400957,50.7175162369358,260.81766705927544,220.0,0.1304088335296377,0.0,0.0,169191228377.79443,0.0,0.5005723600670922,0.0,0.0,0.5007653540169651,0.0,,0,16422664.561210848,4,,0,0.0,4,timeout,none,4,0.0,-267.76057421394904,0.0908925507081729,0.0002208035481345294,26.939744243698712,151.50272477842665,220.0,0.1056,0.0,0.0,170171920851.87244,0.0,0.25277462875272966,0.0,0.07088068181818181,0.38929463883890125,0.0,,0,15849505.674167996,4,,0,0.0,4,timeout,none,4,0.0,-267.1550382768081,0.34637720216078116,0.007385103758400957,50.7175162369358,260.81766705927544,220.0,0.1304088335296377,0.0,0.0,169191228377.79443,0.0,0.5005723600670922,0.0,0.0,0.5007653540169651,0.0,,0,16422664.561210848,4,,0,0.0,4,timeout,none,,,,-4.628238201141357,,,,,,,50000.0,50000.0,,0.0036943829618394375,-6.112076759338379,0.0022695534862577915,6.012850284576416,6.021234035491943,6.015351295471191,0.006103807128965855,50000.0,0.0
49d7229d18d0,my_pilot_nuclear,sac,hall_hermes,mars_crew_fast,reference,3,sac@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,473.02670644200043,67.72453880199828,489.91380045500046,402.2992174220017,6.610338212776696,0.1321961885604491,0.0,231437,3,4,700030000,900030000,0,True,True,False,4,0.0,-267.23121612036135,0.4009168912444626,0.0067541396103815154,50.22541416752074,260.7584933523553,220.0,0.13037924667617762,0.0,0.0,199622883313.3137,0.0,0.5005512553380068,0.0,0.0,0.5009595395263398,0.0,,0,16422354.30229022,4,,0,0.0,4,timeout,none,4,0.0,-267.93872686052913,0.1810971675024385,0.0,25.782689376731227,139.6564645306221,220.0,0.10986785383141545,23.5,0.6232071923416416,200475707445.76602,0.0,0.2560154281937602,0.004024621212121212,0.10752840909090909,0.4739702388742995,0.005681818181818182,,0,15787393.494464256,4,,0,0.0,4,timeout,none,4,0.0,-267.23121612036135,0.4009168912444626,0.0067541396103815154,50.22541416752074,260.7584933523553,220.0,0.13037924667617762,0.0,0.0,199622883313.3137,0.0,0.5005512553380068,0.0,0.0,0.5009595395263398,0.0,,0,16422354.30229022,4,,0,0.0,4,timeout,none,,,,-5.2836103439331055,,,,,,,50000.0,50000.0,,0.005035304464399815,-3.879396677017212,-0.0011684957426041365,3.8050589561462402,3.8039820194244385,3.795153856277466,0.0041197375394403934,50000.0,0.0
bd6ef73c1a35,my_pilot_nuclear,sac,hall_hermes,mars_crew_fast,reference,2,sac@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,477.7661483110023,69.45031052400009,495.08150430599926,405.6096847759982,6.76613635141257,0.13531190207608532,0.0,231437,3,4,700020000,900020000,0,True,True,False,4,0.0,-267.3387642894068,0.2362134974366402,0.005904467753320403,50.03212500865752,260.8028486727157,220.0,0.13040142433635785,0.0,0.0,170674805525.27936,0.0,0.5005547144845354,0.0,0.0,0.5007891392758624,0.0,,0,16422586.86561159,4,,0,0.0,4,timeout,none,4,0.0,-269.01604290275526,1.712373606133745,0.00024394276250522262,63.7867346726205,349.58372523407974,220.0,0.17479186261703988,144.0,5.0501710263871,171855604587.78815,0.0,0.6721554023199574,0.06354166666666666,0.004356060606060606,0.5513170640280639,0.07230113636363636,,0,16888081.768127907,4,,0,0.0,4,timeout,thermal,4,0.0,-267.3387642894068,0.2362134974366402,0.005904467753320403,50.03212500865752,260.8028486727157,220.0,0.13040142433635785,0.0,0.0,170674805525.27936,0.0,0.5005547144845354,0.0,0.0,0.5007891392758624,0.0,,0,16422586.86561159,4,,0,0.0,4,timeout,none,,,,-4.6236958503723145,,,,,,,50000.0,50000.0,,0.0011754035949707031,-0.2731514871120453,0.0007426366792060435,0.2418268322944641,0.2500760555267334,0.24867120385169983,0.0019732853397727013,50000.0,0.0
f316f1a93bc9,my_pilot_nuclear,sac,hall_hermes,mars_crew_fast,reference,4,sac@hall_hermes,electric,50000,4,ok,True,3,best,return,50000,232320,50000,478.66926728399994,70.37939703599113,496.2930612279997,405.6572090760019,6.733560292701441,0.13466043301938727,0.0,231437,3,4,700040000,900040000,0,True,True,False,4,0.0,-267.15705550367187,0.31969188387438424,0.007365457683661508,49.84338180610716,260.80377115325075,220.0,0.13040188557662538,0.0,0.0,164621941984.27686,0.0,0.5005585275167092,0.0,0.0,0.5007929768723747,0.0,,0,16422591.702351252,4,,0,0.0,4,timeout,none,4,0.0,-269.0031293706727,1.3981649944016536,0.0,53.07047288672929,268.0508240175824,220.0,0.13588644802786767,162.75,7.622732387160923,165759939877.67194,0.0,0.6141027250256615,0.18210227272727272,0.014109848484848486,0.611627862300498,0.05771780303030303,,0,16460589.36916051,4,,0,0.0,4,timeout,thermal,4,0.0,-267.15705550367187,0.31969188387438424,0.007365457683661508,49.84338180610716,260.80377115325075,220.0,0.13040188557662538,0.0,0.0,164621941984.27686,0.0,0.5005585275167092,0.0,0.0,0.5007929768723747,0.0,,0,16422591.702351252,4,,0,0.0,4,timeout,none,,,,-5.309390544891357,,,,,,,50000.0,50000.0,,0.005168690346181393,-2.25602650642395,-0.001014252658933401,2.166311502456665,2.183504343032837,2.1881682872772217,0.0032794675789773464,50000.0,0.0
75e77bf23f5a,my_pilot_nuclear,random,ion_next,mars_crew_fast,reference,1,random@ion_next,electric,50000,4,ok,False,3,best,return,0,36960,0,3.530003596097231e-07,9.074840644996584,9.077865946001111,0.0,0.6562511218508007,164.06278046270018,0.0,0,3,4,700010000,900010000,0,False,True,False,4,0.0,-275.15537237460484,1.5234913140119848,0.00019021681146663694,13.541984191858456,50.58695585873716,220.0,0.10252083333333332,448.0,78.94206252635615,170144676606.90604,0.0,0.5009682907892222,0.010132575757575757,0.009611742424242424,0.4996527202131057,0.4255208333333333,,0,14432082.45273571,4,,0,0.0,4,timeout,perveance,4,0.0,-275.15537237460484,1.5234913140119848,0.00019021681146663694,13.541984191858456,50.58695585873716,220.0,0.10252083333333332,448.0,78.94206252635615,170144676606.90604,0.0,0.5009682907892222,0.010132575757575757,0.009611742424242424,0.4996527202131057,0.4255208333333333,,0,14432082.45273571,4,,0,0.0,4,timeout,perveance,4,0.0,-275.15537237460484,1.5234913140119848,0.00019021681146663694,13.541984191858456,50.58695585873716,220.0,0.10252083333333332,448.0,78.94206252635615,170144676606.90604,0.0,0.5009682907892222,0.010132575757575757,0.009611742424242424,0.4996527202131057,0.4255208333333333,,0,14432082.45273571,4,,0,0.0,4,timeout,perveance,,,,,,,,,,,,,,,,,,,,,,
8d3b4d7964f1,my_pilot_nuclear,random,ion_next,mars_crew_fast,reference,2,random@ion_next,electric,50000,4,ok,False,3,best,return,0,36960,0,3.0500086722895503e-07,9.082529693998367,9.08557097099765,0.0,0.6597431134905491,164.9357783726373,0.0,0,3,4,700020000,900020000,0,False,True,False,4,0.0,-276.4418406334199,3.7296816346068984,0.00010630939107159065,13.300028177031047,50.3601146451329,220.0,0.10150520833333333,510.25,92.57263521803753,171609923201.2056,0.0,0.5002838113641537,0.010511363636363636,0.010179924242424244,0.49786659791557625,0.4257102272727272,,0,14430893.081412705,4,,0,0.0,4,timeout,perveance,4,0.0,-276.4418406334199,3.7296816346068984,0.00010630939107159065,13.300028177031047,50.3601146451329,220.0,0.10150520833333333,510.25,92.57263521803753,171609923201.2056,0.0,0.5002838113641537,0.010511363636363636,0.010179924242424244,0.49786659791557625,0.4257102272727272,,0,14430893.081412705,4,,0,0.0,4,timeout,perveance,4,0.0,-276.4418406334199,3.7296816346068984,0.00010630939107159065,13.300028177031047,50.3601146451329,220.0,0.10150520833333333,510.25,92.57263521803753,171609923201.2056,0.0,0.5002838113641537,0.010511363636363636,0.010179924242424244,0.49786659791557625,0.4257102272727272,,0,14430893.081412705,4,,0,0.0,4,timeout,perveance,,,,,,,,,,,,,,,,,,,,,,
