sweep,family,propulsion,mission,agent,seed,trip_time_days,wear_fraction,constraint_violations,termination_reason_mode,success_rate,status,source_file
my_pilot,electric,ion_nstar,leo_geo_transfer,ppo,5,365.0,0.2642833333333333,0.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,electric,ion_nstar,leo_geo_transfer,sac,0,365.0,0.26125,0.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,electric,ion_nstar,leo_geo_transfer,sac,1,365.0,0.2586916666666666,0.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,electric,ion_nstar,leo_geo_transfer,sac,3,365.0,0.2628,0.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,electric,ion_nstar,leo_geo_transfer,sac,2,365.0,0.2625,0.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,electric,ion_nstar,leo_geo_transfer,sac,4,365.0,0.259075,0.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,electric,ion_nstar,leo_geo_transfer,sac,5,365.0,0.2643666666666666,0.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,random,0,241.54166666666669,0.1666893361494228,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,electric,ion_nstar,leo_geo_transfer,sac,7,365.0,0.26095,0.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,electric,ion_nstar,leo_geo_transfer,sac,6,365.0,0.2603,0.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,random,1,245.625,0.1666837518228001,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,random,2,245.79166666666663,0.1666998564604706,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,random,3,245.10416666666663,0.1666844877921099,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,random,4,244.62500000000003,0.1666965118267744,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,0,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,random,5,246.19791666666663,0.1667111360103538,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,random,6,247.54166666666663,0.1666788719604811,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,1,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,2,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,3,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,4,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,5,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,6,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,random,7,242.52083333333331,0.1666824500640576,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,7,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,prograde,0,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,prograde,1,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,prograde,3,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,prograde,2,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,prograde,4,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,prograde,5,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,prograde,6,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,prograde,7,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,edelbaum,0,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,edelbaum,1,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,edelbaum,2,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,edelbaum,3,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,edelbaum,4,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,edelbaum,5,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,edelbaum,7,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,edelbaum,6,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,ppo,3,365.0,0.1752,26.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,ppo,0,365.0,0.1752,34.5,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,ppo,2,365.0,0.1752,44.5,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,ppo,1,365.0,0.1752,32.75,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,ppo,6,365.0,0.1752,18.5,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,ppo,4,365.0,0.1752,51.25,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,ppo,7,365.0,0.1752,42.25,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,ppo,5,365.0,0.1752,0.75,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,sac,2,365.0,0.1752,70.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,sac,1,365.0,0.1752,57.75,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,sac,0,365.0,0.1752,59.25,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,sac,3,365.0,0.1752,46.25,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,sac,4,365.0,0.1752,85.0,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,sac,5,365.0,0.1752,14.75,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,sac,7,365.0,0.1752,76.25,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot,nuclear,nep_kilopower,leo_geo_transfer,sac,6,365.0,0.1752,34.75,timeout,0.0,ok,results/my_pilot/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,random,0,220.0,0.140115157597539,0.75,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,max_thrust,0,220.0,0.4617769423133123,125.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,prograde,0,220.0,0.2586438191565418,25.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,ppo,0,220.0,0.1150579422302756,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,sac,0,220.0,0.1303873981079091,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,random,0,220.0,0.1028489583333333,418.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,max_thrust,0,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,prograde,0,220.0,0.0998707602967457,1402.75,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,ppo,0,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,sac,0,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,random,0,220.0,0.6105009017652404,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,max_thrust,0,220.0,0.4727201041444852,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,prograde,0,169.83333333333334,1.0,0.0,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,ppo,0,206.94791666666663,1.0,0.0,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,sac,0,220.0,0.8446322125690249,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,random,0,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,max_thrust,0,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,prograde,0,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,ppo,0,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,sac,0,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,random,0,0.1562499999999999,0.0578948533008215,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,max_thrust,0,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,prograde,0,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,ppo,0,0.1145833333333333,0.0455916487406492,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,sac,0,0.125,0.0544044927869689,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,random,2,220.0,0.1397864904480787,3.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,random,3,220.0,0.1403135452326354,2.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,random,1,220.0,0.1408438672518767,1.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,random,4,220.0,0.139227763089408,3.5,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,random,7,220.0,0.1395182752925687,1.5,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,random,6,220.0,0.1397463711190088,2.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,max_thrust,1,220.0,0.4587074402969714,140.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,random,5,220.0,0.1399474601589494,3.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,max_thrust,2,220.0,0.4419654498772524,272.5,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,max_thrust,3,220.0,0.4484533053144277,212.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,max_thrust,4,220.0,0.4393977694185065,282.75,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,max_thrust,5,220.0,0.4304584192109952,338.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,max_thrust,7,220.0,0.4423073048952795,259.5,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,max_thrust,6,220.0,0.4433102671989308,257.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,prograde,1,220.0,0.2568983967855292,45.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,prograde,2,220.0,0.2423049857091559,242.5,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,prograde,3,220.0,0.2537020679621814,88.75,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,prograde,4,220.0,0.2455284949889569,195.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,prograde,5,220.0,0.2408820542875565,246.5,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,prograde,6,220.0,0.2471650878430281,169.5,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,prograde,7,220.0,0.2508570884125309,119.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,ppo,1,220.0,0.1295236005342647,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,ppo,3,220.0,0.1056919844815538,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,ppo,2,220.0,0.1295211832808097,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,ppo,4,220.0,0.1056,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,ppo,5,220.0,0.1068034151853189,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,ppo,6,220.0,0.1194411937527607,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,ppo,7,220.0,0.1129394329537744,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,sac,1,220.0,0.1304088335296377,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,sac,3,220.0,0.1303792466761776,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,sac,2,220.0,0.1304014243363578,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,sac,4,220.0,0.1304018855766253,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,random,1,220.0,0.1025208333333333,448.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,random,2,220.0,0.1015052083333333,510.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,random,3,220.0,0.1015729166666666,488.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,random,4,220.0,0.1009479166666666,529.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,random,5,220.0,0.1003177083333333,560.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,random,6,220.0,0.1011197916666666,514.75,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,random,7,220.0,0.1011510416666666,522.5,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,max_thrust,1,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,max_thrust,2,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,max_thrust,3,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,max_thrust,4,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,max_thrust,5,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,max_thrust,6,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,max_thrust,7,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,prograde,1,220.0,0.0951653262512638,1610.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,prograde,2,220.0,0.0903664739799157,2213.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,prograde,3,220.0,0.0893965409108579,1944.5,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,prograde,4,220.0,0.0865295203400713,2179.5,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,prograde,5,220.0,0.0780029515912468,2548.75,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,prograde,6,220.0,0.0870389852864051,2104.75,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,prograde,7,220.0,0.0860141438378716,1995.75,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,ppo,1,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,sac,5,220.0,0.1303766439623642,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,ppo,2,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,sac,6,220.0,0.04371,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,hall_hermes,mars_crew_fast,sac,7,220.0,0.1304165441663362,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,ppo,3,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,ppo,4,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,ppo,5,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,ppo,6,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,ppo,7,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,sac,1,220.0,0.0638385416666666,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,sac,2,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,sac,3,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,sac,4,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,random,1,220.0,0.6079227440672903,0.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,random,2,220.0,0.6127618246385392,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,random,3,220.0,0.6101541622812922,0.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,random,4,220.0,0.6090622401398122,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,random,5,220.0,0.6166576304322917,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,random,6,220.0,0.606756086644451,0.25,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,random,7,220.0,0.6089202302671017,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,max_thrust,1,220.0,0.4628587032211459,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,max_thrust,2,220.0,0.4723284749880689,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,max_thrust,3,220.0,0.4749249989192551,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,max_thrust,4,220.0,0.4676366841102602,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,max_thrust,5,220.0,0.4730783587846149,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,max_thrust,6,220.0,0.4711993404427848,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,max_thrust,7,220.0,0.4762813569107135,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,prograde,1,173.30208333333334,1.0,0.0,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,prograde,2,170.13541666666666,1.0,3.5,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,prograde,3,169.58333333333334,1.0,11.0,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,prograde,4,171.57291666666666,1.0,0.0,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,prograde,5,169.71875,1.0,0.0,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,prograde,6,170.34375,1.0,0.0,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,prograde,7,169.03125,1.0,7.0,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,ppo,1,220.0,0.7865771820759275,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,sac,5,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,electric,ion_next,mars_crew_fast,sac,7,220.0,0.11,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
